cheater1_rank,cheater1_username,cheater1_submission_id,cheater2_rank,cheater2_username,cheater2_submission_id,similarity_percentage
3300,https://leetcode.com/u/smallfatcute,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918686,3314,https://leetcode.com/u/anuragmudgil00,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327909695,60
3303,https://leetcode.com/u/muGDWaovHp,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918790,4149,https://leetcode.com/u/Shushant_Sonwani07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327928688,82
3304,https://leetcode.com/u/EchoJoy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918833,3620,https://leetcode.com/u/souravj02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327899690,86
3306,https://leetcode.com/u/rishabhk02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918970,8422,https://leetcode.com/u/namansamarth1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986449,55
3307,https://leetcode.com/u/Arj0n-G0d,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919103,3881,https://leetcode.com/u/asif_star_135,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327933290,50
3308,https://leetcode.com/u/giridhar123456,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919211,3694,https://leetcode.com/u/a0920732333,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920257,60
3309,https://leetcode.com/u/raman-guduru,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919217,412,https://leetcode.com/u/rupaparasmit,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918275,86
3310,https://leetcode.com/u/aubergineq,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919245,5963,https://leetcode.com/u/xuantho573,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327953784,51
3311,https://leetcode.com/u/h84028975,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919249,7320,https://leetcode.com/u/tc80,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327945557,61
3312,https://leetcode.com/u/sundaramanand,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919262,4509,https://leetcode.com/u/Prabhat_007,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327943384,78
3313,https://leetcode.com/u/PankajBhanwala,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919273,3457,https://leetcode.com/u/contaminator,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327916724,68
3314,https://leetcode.com/u/anuragmudgil00,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327909695,4477,https://leetcode.com/u/arnav09022003,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327942951,60
3319,https://leetcode.com/u/yeutong,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919562,3782,https://leetcode.com/u/kerkercheng,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327931729,100
3325,https://leetcode.com/u/samonkeys,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919817,3627,https://leetcode.com/u/divyanshu_jha,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327928300,64
3327,https://leetcode.com/u/AndrewQiao,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919901,6529,https://leetcode.com/u/Frederic-Chopin,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327936067,59
3329,https://leetcode.com/u/kevinjoythomas7,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919948,3560,https://leetcode.com/u/mandalprabhakar98,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327926682,50
3330,https://leetcode.com/u/k-zar,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919986,3550,https://leetcode.com/u/SupervisorMayHap,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327907111,100
3333,https://leetcode.com/u/drshah195,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920034,3689,https://leetcode.com/u/sdrqp9roawdf,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327909881,56
3334,https://leetcode.com/u/Piraisudan_02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920083,7262,https://leetcode.com/u/niuniusym,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327962662,50
3335,https://leetcode.com/u/satyam1712,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911641,4001,https://leetcode.com/u/NaoJoeMiao,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327935455,63
3336,https://leetcode.com/u/LeetCoding_Pro,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920144,4905,https://leetcode.com/u/hiandhello5,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327948354,56
3338,https://leetcode.com/u/Jha-Shubham19,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920320,3602,https://leetcode.com/u/Rohan_Chandra,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327927842,77
3339,https://leetcode.com/u/hcseo,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327910634,443,https://leetcode.com/u/wutwere,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327912233,52
3340,https://leetcode.com/u/sohelH,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920329,4206,https://leetcode.com/u/aaryaj_lc,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327929778,56
3341,https://leetcode.com/u/siddharth_yd,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920359,3986,https://leetcode.com/u/dabrival0306,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327935162,100
3345,https://leetcode.com/u/Giyuu_Tomioka,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920491,4439,https://leetcode.com/u/Arion_Das,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327942439,67
3348,https://leetcode.com/u/abhay__krn,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920532,341,https://leetcode.com/u/zhoyu255,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327910655,65
3350,https://leetcode.com/u/ace_Coder121,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920589,340,https://leetcode.com/u/Om_Ashish_Soni,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327913064,56
3351,https://leetcode.com/u/vibhor2003,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920615,3972,https://leetcode.com/u/hank86072433,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327934912,80
3356,https://leetcode.com/u/dinhtrongnhan2001,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920793,3419,https://leetcode.com/u/hanzhoutang,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327913288,50
3357,https://leetcode.com/u/foiso001,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920804,4188,https://leetcode.com/u/Harshil_gandhi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327938470,65
3358,https://leetcode.com/u/ketan_prakash,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920837,420,https://leetcode.com/u/klahsiv,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919959,64
3359,https://leetcode.com/u/Anno,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920855,3727,https://leetcode.com/u/gauravY78,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327930504,100
3360,https://leetcode.com/u/illusion7yk,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920874,440,https://leetcode.com/u/Obes_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327923261,100
3361,https://leetcode.com/u/plusline,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327913162,442,https://leetcode.com/u/danieljkeyes,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922490,56
3362,https://leetcode.com/u/shrikant11,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327920937,3803,https://leetcode.com/u/losser_11,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327915013,52
3365,https://leetcode.com/u/saurabh600,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911401,3380,https://leetcode.com/u/lcz12345,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911956,71
3372,https://leetcode.com/u/sribhargav1308,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911694,4158,https://leetcode.com/u/hiralal_05,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919339,69
3373,https://leetcode.com/u/kumarabhinav14122,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921347,3822,https://leetcode.com/u/kakkart16,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922838,61
3377,https://leetcode.com/u/dzeck,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921487,3381,https://leetcode.com/u/TheCodeVenturer,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921605,64
3378,https://leetcode.com/u/CuriousJianXu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921491,4004,https://leetcode.com/u/bipul_dikshit,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327935474,95
3379,https://leetcode.com/u/farizazmip,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921512,7912,https://leetcode.com/u/22r05a0421,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327982522,100
3380,https://leetcode.com/u/lcz12345,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911956,4001,https://leetcode.com/u/NaoJoeMiao,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327935455,65
3381,https://leetcode.com/u/TheCodeVenturer,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921605,3755,https://leetcode.com/u/harsh_0012,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327931098,89
3385,https://leetcode.com/u/Cobalt_3902,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327912103,7805,https://leetcode.com/u/bcchan94306,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984937,56
3386,https://leetcode.com/u/manas_agarwal16,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921721,374,https://leetcode.com/u/pranavrao,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911117,76
3387,https://leetcode.com/u/2swifty4u,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327914904,3614,https://leetcode.com/u/user4925i,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918738,100
3388,https://leetcode.com/u/niteshsaxena03,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327916410,3693,https://leetcode.com/u/dattrungnam-xyz,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327924206,83
3390,https://leetcode.com/u/debjit81,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921908,4217,https://leetcode.com/u/sarthak97,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327929877,56
3392,https://leetcode.com/u/Gaurav_Tomar,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922002,3606,https://leetcode.com/u/im_sugat,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327927916,88
3395,https://leetcode.com/u/trying_01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922130,3668,https://leetcode.com/u/RX_coder,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327929127,76
3396,https://leetcode.com/u/modelflat,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327912522,7077,https://leetcode.com/u/gabhinav001,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960220,71
3397,https://leetcode.com/u/Akash_singh11,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327912525,4349,https://leetcode.com/u/hrishavkmr,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327941205,52
3402,https://leetcode.com/u/parthavkansagara,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922295,4769,https://leetcode.com/u/flufe,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327910298,78
3403,https://leetcode.com/u/shukl108,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922434,4491,https://leetcode.com/u/rahulraw,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327923863,66
3404,https://leetcode.com/u/aakash-181,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922497,3875,https://leetcode.com/u/SUVU01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327923774,78
3405,https://leetcode.com/u/_elitecoder,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922522,4351,https://leetcode.com/u/susanliusig,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327941229,74
3406,https://leetcode.com/u/vkroy0003,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327912988,3614,https://leetcode.com/u/user4925i,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918738,69
3408,https://leetcode.com/u/looooooooong,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922726,3944,https://leetcode.com/u/deljohnson,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327934448,53
3409,https://leetcode.com/u/Amit_Aswal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922747,7201,https://leetcode.com/u/ddwddwddw05071994,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969484,83
3410,https://leetcode.com/u/kadyan21,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922768,4337,https://leetcode.com/u/Afzal_Aftab,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922478,62
3411,https://leetcode.com/u/david-c,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922796,433,https://leetcode.com/u/wangdh15,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327917113,59
3412,https://leetcode.com/u/r07941023,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922811,5668,https://leetcode.com/u/podo0noam,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327944272,85
